name,url,
Geech, https://vignette.wikia.nocookie.net/simpsons/images/2/25/Geech.jpg/revision/latest/scale-to-width-down/102?cb=20081021220351,
General Sherman, https://vignette.wikia.nocookie.net/simpsons/images/3/37/Sherman.jpg/revision/latest/scale-to-width-down/93?cb=20081111222309,
Furious George, https://vignette.wikia.nocookie.net/simpsons/images/3/31/Furiousgeorge2.JPG/revision/latest/scale-to-width-down/102?cb=20100716035040,
Giuseppe, https://vignette.wikia.nocookie.net/simpsons/images/5/53/Monkey%26luigi.jpg/revision/latest/scale-to-width-down/102?cb=20091223204805,
Gorilla the Conqueror, https://vignette.wikia.nocookie.net/simpsons/images/8/8e/Gorilla_the_Conqueror.png/revision/latest/scale-to-width-down/102?cb=20111108131004,
Greyhound Puppies, https://vignette.wikia.nocookie.net/simpsons/images/3/3b/Greyhound_Puppies.jpg/revision/latest/scale-to-width-down/102?cb=20081021210448,
Guard Dog, https://vignette.wikia.nocookie.net/simpsons/images/0/05/Guarddog.JPG/revision/latest/scale-to-width-down/102?cb=20170812012526,
Hamster Number 1, https://vignette.wikia.nocookie.net/simpsons/images/a/a0/Straphoccolihamster.JPG/revision/latest/scale-to-width-down/102?cb=20090823204817,
Hamster Number 2, https://vignette.wikia.nocookie.net/simpsons/images/8/85/Controlhamster.JPG/revision/latest/scale-to-width-down/102?cb=20090823204931,
Henry the Canary, https://vignette.wikia.nocookie.net/simpsons/images/0/06/Henrycanary.jpg/revision/latest/scale-to-width-down/102?cb=20080222150657,
Hercules, https://vignette.wikia.nocookie.net/simpsons/images/7/76/Hercules.png/revision/latest/scale-to-width-down/102?cb=20100425133744,
Jub-Jub, https://vignette.wikia.nocookie.net/simpsons/images/c/c5/Jub_Jub.png/revision/latest/scale-to-width-down/102?cb=20131209142148,
Loch Ness Monster, https://vignette.wikia.nocookie.net/simpsons/images/6/60/Loch_Ness_1.PNG/revision/latest/scale-to-width-down/71?cb=20171029053002,
Lumpy, https://vignette.wikia.nocookie.net/simpsons/images/1/19/Lumpy.png/revision/latest/scale-to-width-down/102?cb=20100913211106,
Mojo the Helper Monkey, https://vignette.wikia.nocookie.net/simpsons/images/6/62/185px-Mojo2.png/revision/latest/scale-to-width-down/102?cb=20110603112824,
Pigeon-Rat, https://vignette.wikia.nocookie.net/simpsons/images/b/bc/Pigeon-rat.jpg/revision/latest/scale-to-width-down/102?cb=20120616131347,
Plopper, https://vignette.wikia.nocookie.net/simpsons/images/7/7a/Plopper.png/revision/latest/scale-to-width-down/102?cb=20071208015845,
Pokey, https://vignette.wikia.nocookie.net/simpsons/images/9/9e/Pokey.png/revision/latest/scale-to-width-down/102?cb=20141130220417,
Santa's Little Helper, https://vignette.wikia.nocookie.net/simpsons/images/2/2c/Santa%27s_Little_Helper.png/revision/latest/scale-to-width-down/102?cb=20180311074656,
Screamapillar, https://vignette.wikia.nocookie.net/simpsons/images/8/80/Screaming.jpg/revision/latest/scale-to-width-down/102?cb=20131105211752,
Simpson Fish, https://vignette.wikia.nocookie.net/simpsons/images/5/53/Snowball_III_drowned.jpg/revision/latest/scale-to-width-down/102?cb=20180126225841,
Snorky, https://vignette.wikia.nocookie.net/simpsons/images/e/e9/Snorky.png/revision/latest/scale-to-width-down/102?cb=20100308062517,
Snowball II, https://vignette.wikia.nocookie.net/simpsons/images/0/08/Unlock_snowball2.png/revision/latest/scale-to-width-down/102?cb=20140817112813,
Snowball V, https://vignette.wikia.nocookie.net/simpsons/images/d/db/Snowball_V.png/revision/latest/scale-to-width-down/102?cb=20130424153630,
Spirit Guide, https://vignette.wikia.nocookie.net/simpsons/images/5/5d/Spirit_guide.png/revision/latest/scale-to-width-down/102?cb=20100319182547,
Multi-eyed squirrel, https://vignette.wikia.nocookie.net/simpsons/images/f/fd/Multi-eyed-squirrel.png/revision/latest/scale-to-width-down/101?cb=20130126160834,
Stampy, https://vignette.wikia.nocookie.net/simpsons/images/1/1b/Stampy_Chained_%28Bart_Gets_an_Elephant%29.png/revision/latest/scale-to-width-down/102?cb=20130522165045,
Stingy, https://vignette.wikia.nocookie.net/simpsons/images/9/99/Stingy%26battery.jpg/revision/latest/scale-to-width-down/102?cb=20100119170244,
Strangles, https://vignette.wikia.nocookie.net/simpsons/images/7/7b/Strangles.jpg/revision/latest/scale-to-width-down/102?cb=20160320230328,
Mr. Teeny, https://vignette.wikia.nocookie.net/simpsons/images/e/e6/Mr.teeny_and_mr.burns.png/revision/latest/scale-to-width-down/102?cb=20120225043214,
Taquito, https://vignette.wikia.nocookie.net/simpsons/images/9/99/S28e22_253.jpg/revision/latest/scale-to-width-down/102?cb=20170525184117,
Two-nicorn, https://vignette.wikia.nocookie.net/simpsons/images/1/18/Two-nicorn.png/revision/latest/scale-to-width-down/90?cb=20130423183237,
Gloria's Husband, https://vignette.wikia.nocookie.net/simpsons/images/9/9f/Gloria%27s_Husband.JPG/revision/latest/scale-to-width-down/96?cb=20140321000542,
Kyle's Father, https://vignette.wikia.nocookie.net/simpsons/images/4/4e/Kyle%27s_Dad.JPG/revision/latest/scale-to-width-down/114?cb=20151224090939,
Kyle's Mother, https://vignette.wikia.nocookie.net/simpsons/images/9/93/Kyle%27s_Mom.JPG/revision/latest/scale-to-width-down/99?cb=20151224091008,
Blow the Horn Kid, https://vignette.wikia.nocookie.net/simpsons/images/b/b7/Blow_the_horn_kid.jpg/revision/latest/scale-to-width-down/114?cb=20130308194850,
Something New Spuckler Baby, https://vignette.wikia.nocookie.net/simpsons/images/d/d8/Spuckler_baby.png/revision/latest/scale-to-width-down/106?cb=20130306202733,
Where the Redfern Grows 5th grader, https://vignette.wikia.nocookie.net/simpsons/images/8/84/Unnamed_5th_grader.png/revision/latest/scale-to-width-down/94?cb=20140313191517,
Lisa's Friend 3, https://vignette.wikia.nocookie.net/simpsons/images/5/5f/Lisa%27s_Friend_1.PNG/revision/latest/scale-to-width-down/68?cb=20140626002646,
Singaporean Girl, https://vignette.wikia.nocookie.net/simpsons/images/7/70/Singaporean_Girl.JPG/revision/latest/scale-to-width-down/82?cb=20160207062127,
4-H leader, https://vignette.wikia.nocookie.net/simpsons/images/1/1f/4-H_leader.jpg/revision/latest/scale-to-width-down/114?cb=20130307155928,
Gloria's Older Son, https://vignette.wikia.nocookie.net/simpsons/images/a/ad/Gloria%27s_Older_Son.JPG/revision/latest/scale-to-width-down/114?cb=20131216185005,
Kyle's Sister, https://vignette.wikia.nocookie.net/simpsons/images/c/c1/Kyle%27s_Friend.JPG/revision/latest/scale-to-width-down/104?cb=20150319025547,
Caribbean Boy, https://vignette.wikia.nocookie.net/simpsons/images/a/a7/Caribbean_Boy.JPG/revision/latest/scale-to-width-down/83?cb=20160207053308,
Lisa's Friend 2, https://vignette.wikia.nocookie.net/simpsons/images/9/93/Lisa%27s_friend_-2.jpg/revision/latest/scale-to-width-down/103?cb=20140811194907,
Alien (couch gag), https://vignette.wikia.nocookie.net/simpsons/images/1/12/Alien.png/revision/latest/scale-to-width-down/114?cb=20111222033044,
American Spy, https://vignette.wikia.nocookie.net/simpsons/images/e/e3/Americanspy.JPG/revision/latest/scale-to-width-down/74?cb=20100401180649,
Portuguese Boy, https://vignette.wikia.nocookie.net/simpsons/images/b/b1/Portuguese_Boy.JPG/revision/latest/scale-to-width-down/97?cb=20160207060840,
Amish Man, https://vignette.wikia.nocookie.net/simpsons/images/5/51/Amish_Man.png/revision/latest/scale-to-width-down/114?cb=20111219035426,
Great Son, https://vignette.wikia.nocookie.net/simpsons/images/b/b1/Unknown_Boy_2.JPG/revision/latest/scale-to-width-down/100?cb=20140121233001,
White-Haired Girl, https://vignette.wikia.nocookie.net/simpsons/images/5/53/White_Haired_Girl.JPG/revision/latest/scale-to-width-down/87?cb=20131019005520,
An Alien, https://vignette.wikia.nocookie.net/simpsons/images/9/90/Stonecutter_Alien.jpg/revision/latest/scale-to-width-down/114?cb=20131008104548,
Male Twin, https://vignette.wikia.nocookie.net/simpsons/images/4/4b/Male_Twin.PNG/revision/latest/scale-to-width-down/70?cb=20110808013140,
Female Twin, https://vignette.wikia.nocookie.net/simpsons/images/e/ec/Female_Twin.PNG/revision/latest/scale-to-width-down/77?cb=20110808013123,
Boy with bangs, https://vignette.wikia.nocookie.net/simpsons/images/b/b8/Boy_with_Bangs.JPG/revision/latest/scale-to-width-down/79?cb=20140121231218,
Photo Girl, https://vignette.wikia.nocookie.net/simpsons/images/1/1e/Photogirl.png/revision/latest/scale-to-width-down/114?cb=20111116080849,
Boy with glasses, https://vignette.wikia.nocookie.net/simpsons/images/0/02/Boy_with_glasses.JPG/revision/latest/scale-to-width-down/82?cb=20140410185428,
Gloria's Younger Son, https://vignette.wikia.nocookie.net/simpsons/images/6/60/Gloria%27s_Younger_Son.JPG/revision/latest/scale-to-width-down/78?cb=20131216200918,
Mugger, https://vignette.wikia.nocookie.net/simpsons/images/c/cf/Mugger_%28Official_Image%29.PNG/revision/latest/scale-to-width-down/55?cb=20120403005053,
Gloria's Daughter, https://vignette.wikia.nocookie.net/simpsons/images/2/2b/Gloria%27s_Daughter.JPG/revision/latest/scale-to-width-down/94?cb=20131216191938,
The Human Fly, https://vignette.wikia.nocookie.net/simpsons/images/3/33/Human_Fly.png/revision/latest/scale-to-width-down/114?cb=20130915011715,
Apu's Mother, https://vignette.wikia.nocookie.net/simpsons/images/f/ff/Apu%27s_Mother.png/revision/latest/scale-to-width-down/114?cb=20111113045947,
Audrey McConnell's Student 1, https://vignette.wikia.nocookie.net/simpsons/images/e/ef/Unknown_Fifth_Grader_1.JPG/revision/latest/scale-to-width-down/70?cb=20160214051745,
Playground ghost, https://vignette.wikia.nocookie.net/simpsons/images/b/b3/Playground_ghost.png/revision/latest/scale-to-width-down/114?cb=20130128204428,
Master Sushi Chef, https://vignette.wikia.nocookie.net/simpsons/images/7/78/Cutting_sushi_in_mid-air.jpg/revision/latest/scale-to-width-down/114?cb=20120509052812,
Audrey McConnell's Student 4, https://vignette.wikia.nocookie.net/simpsons/images/d/d2/Unknown_Fifth_Grader_2.JPG/revision/latest/scale-to-width-down/75?cb=20140512190300,
Smug Girl, https://vignette.wikia.nocookie.net/simpsons/images/9/9e/Bart%27s_Classmate_-_07.PNG/revision/latest/scale-to-width-down/67?cb=20110810083143,
Female Judge, https://vignette.wikia.nocookie.net/simpsons/images/b/bc/Female_judge.png/revision/latest/scale-to-width-down/114?cb=20100925161116,
Lisa's Friend 4, https://vignette.wikia.nocookie.net/simpsons/images/5/5d/Lisa%27s_Friend_2.PNG/revision/latest/scale-to-width-down/87?cb=20140625191639,
Ballet Teacher, https://vignette.wikia.nocookie.net/simpsons/images/2/2f/Ballet.gif/revision/latest?cb=20100717141321,
Unnamed smoking man, https://vignette.wikia.nocookie.net/simpsons/images/d/dd/Smoking_man.png/revision/latest/scale-to-width-down/105?cb=20130220124922,
Robber (Homer and Apu), https://vignette.wikia.nocookie.net/simpsons/images/a/af/Haa-robber.png/revision/latest/scale-to-width-down/114?cb=20100920190125,
Khlav Kalash vendor, https://vignette.wikia.nocookie.net/simpsons/images/b/bb/Khlav_Kalash_vendor.png/revision/latest/scale-to-width-down/114?cb=20120514183542,
FBI Agent 2 (Homerland), https://vignette.wikia.nocookie.net/simpsons/images/e/e2/FBIAgent2.png/revision/latest/scale-to-width-down/103?cb=20131114140735,
Gay Colonel, https://vignette.wikia.nocookie.net/simpsons/images/7/70/Gay_Colonel.png/revision/latest/scale-to-width-down/76?cb=20130720192845,
Rangemaster, https://vignette.wikia.nocookie.net/simpsons/images/c/c0/Rangemaster.png/revision/latest/scale-to-width-down/107?cb=20130221191444,
Congressman 3, https://vignette.wikia.nocookie.net/simpsons/images/a/ad/Congressman_3.png/revision/latest/scale-to-width-down/114?cb=20111108131641,
Congressman 2, https://vignette.wikia.nocookie.net/simpsons/images/3/3d/Congressman_2.png/revision/latest/scale-to-width-down/114?cb=20111108132226,
Congressman 1, https://vignette.wikia.nocookie.net/simpsons/images/6/6d/Congressman_1.png/revision/latest/scale-to-width-down/114?cb=20111108132534,
Sexy Assistant, https://vignette.wikia.nocookie.net/simpsons/images/a/ab/Sexyassistant.JPG/revision/latest/scale-to-width-down/81?cb=20100909200821,
EPA Scientist, https://vignette.wikia.nocookie.net/simpsons/images/5/5f/250px-EPA_scientist.png/revision/latest/scale-to-width-down/114?cb=20131105211608,
Black hole aliens, https://vignette.wikia.nocookie.net/simpsons/images/4/4e/Black_Hole_Aliens.png/revision/latest/scale-to-width-down/114?cb=20121025153400,
Dwight Diddlehopper's Accomplice, https://vignette.wikia.nocookie.net/simpsons/images/2/2c/Dwight_Diddlehopper%27s_Accomplice.jpg/revision/latest/scale-to-width-down/114?cb=20130608143328,
Estonian Dwarf, https://vignette.wikia.nocookie.net/simpsons/images/d/db/Estonian_Dwarf.png/revision/latest/scale-to-width-down/112?cb=20111123100845,
Art teacher, https://vignette.wikia.nocookie.net/simpsons/images/1/1c/Art_teacher.jpg/revision/latest/scale-to-width-down/103?cb=20140221012250,
Little Bearded Woman, https://vignette.wikia.nocookie.net/simpsons/images/9/92/Little_Woman.png/revision/latest/scale-to-width-down/87?cb=20130126200539,
Worm-eating boy, https://vignette.wikia.nocookie.net/simpsons/images/3/3f/Worm-eating_boy.png/revision/latest/scale-to-width-down/73?cb=20130128201508,
Kwik-E-Mart President, https://vignette.wikia.nocookie.net/simpsons/images/5/57/Kwikemarthead.png/revision/latest/scale-to-width-down/114?cb=20100921200401,
Kearney's unnamed son, https://vignette.wikia.nocookie.net/simpsons/images/9/92/250px-Kearney%27s_unnamed_son.png/revision/latest/scale-to-width-down/114?cb=20130516174855,
Faceless Man, https://vignette.wikia.nocookie.net/simpsons/images/9/91/Faceless_Man.png/revision/latest/scale-to-width-down/114?cb=20100715212822,
Ice Cream Lady, https://vignette.wikia.nocookie.net/simpsons/images/0/08/Mitarbeiterin_im_Phineas_Q._Butterfat.png/revision/latest/scale-to-width-down/114?cb=20130128225347,
Unnamed girl with red glasses, https://vignette.wikia.nocookie.net/simpsons/images/4/42/Unknown_Girl_2.JPG/revision/latest/scale-to-width-down/104?cb=20130216165744,
Babysitting Lady, https://vignette.wikia.nocookie.net/simpsons/images/a/ae/Babysitting_Lady_%28Some_Enchanted_Evening%29.png/revision/latest/scale-to-width-down/114?cb=20130527192045,
Unnamed Latino Man, https://vignette.wikia.nocookie.net/simpsons/images/4/46/Latino_Man.png/revision/latest/scale-to-width-down/75?cb=20111210154221,
Chicagoan man, https://vignette.wikia.nocookie.net/simpsons/images/8/8d/Chicago_man.png/revision/latest/scale-to-width-down/114?cb=20130320162657,
Female Mail Carrier, https://vignette.wikia.nocookie.net/simpsons/images/a/a0/Mail_Carrier.png/revision/latest/scale-to-width-down/101?cb=20130531191652,
Springfield Nuclear Power Plant employee, https://vignette.wikia.nocookie.net/simpsons/images/3/38/Springfield_Nuclear_Power_Plant_employee_%28Blazed_and_Confused%29.png/revision/latest/scale-to-width-down/101?cb=20141118005307,
Hippie, https://vignette.wikia.nocookie.net/simpsons/images/2/21/Oldman14.png/revision/latest/scale-to-width-down/114?cb=20140901155059,
Sandwich Delivery Guy, https://vignette.wikia.nocookie.net/simpsons/images/8/86/My_Sister%2C_My_Sitter_55.JPG/revision/latest/scale-to-width-down/114?cb=20130619015258,
Springfield Pet Shop owner, https://vignette.wikia.nocookie.net/simpsons/images/7/74/Pet_store_man.png/revision/latest/scale-to-width-down/114?cb=20101026121500,
Mathemagician, https://vignette.wikia.nocookie.net/simpsons/images/f/fb/Mathemagician.jpg/revision/latest/scale-to-width-down/114?cb=20130728195645,
